SPACE_POINTS_X
5,5.47155,5.89865,6.28548,6.63586,6.95321,7.24066,7.50101,7.73684,7.95045,8.14395,8.31922,8.478,8.62183,8.75214,8.8702,8.97716,9.07409,9.16193,9.24154,9.31371,9.37914,9.43847,9.49229,9.54113,9.58547,9.62573,9.66233,9.6956,9.72589,9.75349,9.77867,9.80168,9.82274,9.84205,9.85982,9.87622,9.89139,9.90551,9.91869,9.93108,9.94279,9.95393,9.96463,9.97498,9.98508,9.99504,10.0049,10.0149,10.025,10.0354,10.046,10.0572,10.0689,10.0813,10.0945,10.1086,10.1238,10.1401,10.1579,10.1772,10.1983,10.2213,10.2465,10.2741,10.3043,10.3376,10.3742,10.4145,10.4588,10.5076,10.5614,10.6207,10.6862,10.7583,10.8379,10.9257,11.0226,11.1296,11.2476,11.3779,11.5217,11.6805,11.8557,12.0492,12.2627,12.4985,12.7588,13.0462,13.3635,13.7138,14.1006,14.5276,14.9991,15.5196,16.0944,16.7289,17.4295,18.203,19.0571
SPACE_POINTS_Y
0,0.00106165,0.00213524,0.00323282,0.00436674,0.00554974,0.00679512,0.00811687,0.00952984,0.0110499,0.0126942,0.0144812,0.0164309,0.0185653,0.0209084,0.0234864,0.0263285,0.0294664,0.0329356,0.0367749,0.0410275,0.0457413,0.0509692,0.0567699,0.0632088,0.070358,0.0782981,0.0871181,0.0969174,0.107806,0.119906,0.133354,0.148301,0.164914,0.183381,0.20391,0.22673,0.252098,0.2803,0.311652,0.346507,0.385257,0.428337,0.476231,0.529477,0.588675,0.654489,0.727659,0.809008,0.899449
VALUES
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000169108,-0.000115634,7.23495e-05,-4.12217e-05,2.15537e-05,-9.94566e-06,4.90053e-06,-7.32005e-07,2.62193e-06,3.50917e-06,6.72964e-06,1.14494e-05,1.90033e-05,3.04011e-05,4.71258e-05,7.09519e-05,0.000104017,0.000148808,0.000208139,0.000285088,0.000382905,0.000504889,0.000654243,0.000833935,0.00104658,0.00129433,0.00157891,0.00190158,0.00226335,0.00266516,0.00310829,0.00359487,0.00412878,0.00471687,0.00537107,0.00611188,0.0069744,0.00801929,0.00935321,0.0111683,0.0138214,0.0179982,0.0250702,0.0379088,0.0628656,0.115031,0.234159,0.544633,1.58058,7.18201
0.000225217,-0.000153987,9.80096e-05,-5.7268e-05,3.09168e-05,-1.45019e-05,7.7056e-06,-5.89264e-07,5.11665e-06,7.3054e-06,1.37135e-05,2.32522e-05,3.83943e-05,6.11761e-05,9.45111e-05,0.000141903,0.000207571,0.000296433,0.000414056,0.00056654,0.000760338,0.00100201,0.00129795,0.00165408,0.00207564,0.002567,0.00313158,0.00377196,0.00449012,0.0052879,0.00616771,0.00713359,0.00819281,0.00935835,0.0106528,0.0121152,0.0138121,0.0158585,0.0184561,0.0219676,0.0270631,0.0350255,0.0484048,0.0724985,0.118892,0.214601,0.428279,0.95754,2.48786,8.07727
0.000294966,-0.000196457,0.000121938,-6.99561e-05,3.76307e-05,-1.73484e-05,9.9211e-06,2.37868e-07,8.08092e-06,1.20986e-05,2.21466e-05,3.72005e-05,6.07972e-05,9.60358e-05,0.000147251,0.000219664,0.00031955,0.000454212,0.000631916,0.000861717,0.00115319,0.00151607,0.00195984,0.00249332,0.00312428,0.00385922,0.00470322,0.00566009,0.00673272,0.00792374,0.00923651,0.0106767,0.0122546,0.0139887,0.0159111,0.0180773,0.0205824,0.02359,0.0273869,0.0324864,0.0398348,0.0512339,0.070245,0.104208,0.168992,0.300954,0.589704,1.27874,3.12386,8.91635
0.000319834,-0.000214535,0.000135212,-7.86067e-05,4.30063e-05,-1.94659e-05,1.22177e-05,1.75299e-06,1.19695e-05,1.84676e-05,3.29627e-05,5.46673e-05,8.81871e-05,0.000137735,0.000209092,0.000309207,0.000446406,0.000630358,0.000871976,0.0011832,0.00157662,0.00206503,0.00266087,0.00337571,0.00421972,0.00520137,0.00632727,0.00760235,0.00903026,0.0106143,0.0123585,0.0142701,0.0163618,0.018657,0.0211964,0.0240504,0.0273396,0.0312713,0.0362082,0.0427976,0.0522284,0.0667542,0.0908035,0.133432,0.214008,0.37618,0.72468,1.53113,3.56919,9.26062
0.00039272,-0.00026133,0.000161776,-9.20419e-05,4.99036e-05,-2.15937e-05,1.49895e-05,4.13192e-06,1.72113e-05,2.70214e-05,4.70759e-05,7.69541e-05,0.000122373,0.000188726,0.000283282,0.000414757,0.000593539,0.000831646,0.0011426,0.00154115,0.00204279,0.00266324,0.00341773,0.00432037,0.00538354,0.00661751,0.00803023,0.00962756,0.0114138,0.0133925,0.0155686,0.0179502,0.0205523,0.0234026,0.0265495,0.0300767,0.0341278,0.0389495,0.0449722,0.0529623,0.0643224,0.0816993,0.110265,0.160518,0.254683,0.442092,0.838381,1.73228,3.89552,9.49552
0.000404203,-0.000270852,0.000170797,-9.85432e-05,5.46725e-05,-2.26032e-05,1.81909e-05,7.73327e-06,2.42811e-05,3.84682e-05,6.54958e-05,0.000105453,0.000165227,0.000251468,0.000372996,0.000540339,0.000765973,0.00106427,0.00145132,0.00194459,0.00256239,0.00332316,0.00424475,0.0053436,0.00663407,0.00812798,0.00983442,0.01176,0.0139092,0.0162862,0.018896,0.0217477,0.0248581,0.0282587,0.0320047,0.0361919,0.0409846,0.0466648,0.0537235,0.0630332,0.0761845,0.096167,0.128791,0.185768,0.291654,0.500215,0.934933,1.89458,4.13984,9.65579
0.000482545,-0.00031863,0.000196251,-0.000110089,6.08273e-05,-2.31349e-05,2.2231e-05,1.29264e-05,3.37797e-05,5.36558e-05,8.93987e-05,0.000141739,0.00021881,0.000328601,0.000481557,0.000690071,0.000968748,0.00133431,0.00180539,0.00240209,0.00314539,0.0040563,0.00515506,0.00646018,0.00798776,0.00975092,0.0117596,0.0140209,0.0165395,0.0193196,0.0223663,0.0256892,0.029307,0.033254,0.0375919,0.0424271,0.0479426,0.0544522,0.0625013,0.0730564,0.0878742,0.110243,0.146522,0.209442,0.325465,0.551816,1.0176,2.0271,4.326,9.76514
0.000513059,-0.000336101,0.000206671,-0.000115105,6.5096e-05,-2.21812e-05,2.73096e-05,2.02281e-05,4.64538e-05,7.36156e-05,0.000120182,0.000187643,0.000285464,0.000423063,0.000612585,0.000868357,0.00120715,0.00164804,0.00221218,0.00292221,0.00380162,0.00487384,0.00616122,0.00768412,0.00946007,0.0115032,0.0138241,0.0164299,0.0193255,0.0225146,0.0260024,0.0297989,0.0339238,0.0384144,0.0433377,0.04881,0.055031,0.062343,0.0713403,0.083073,0.0994445,0.124004,0.163581,0.231766,0.356578,0.597945,1.08898,2.13655,4.46984,9.83976
0.000513997,-0.000338558,0.000210718,-0.000117306,6.91381e-05,-2.00126e-05,3.40628e-05,3.0223e-05,6.32481e-05,9.96041e-05,0.000159515,0.000245309,0.000367882,0.000538171,0.000770106,0.00108001,0.00148687,0.00201214,0.00267939,0.00351377,0.00454112,0.00578703,0.00727576,0.00902921,0.011066,0.0134011,0.0160452,0.0190056,0.0222867,0.0258918,0.0298259,0.0340989,0.0387316,0.0437637,0.0492668,0.0553662,0.0622765,0.070366,0.0802723,0.0931204,0.110943,0.137516,0.180075,0.252935,0.385387,0.639469,1.15114,2.22801,4.58277,9.86764
0.000555704,-0.00036217,0.000224108,-0.000122719,7.54823e-05,-1.70488e-05,4.33131e-05,4.3668e-05,8.53284e-05,0.000133154,0.000209391,0.000317253,0.000469175,0.000677704,0.000958638,0.00133038,0.00181415,0.00243378,0.00321527,0.0041861,0.00537432,0.00680746,0.00851142,0.0105093,0.0128206,0.0154606,0.0184401,0.021766,0.0254421,0.029471,0.0338572,0.0386105,0.0437522,0.0493241,0.0554022,0.0621194,0.069704,0.0785474,0.0893265,0.103233,0.122413,0.150842,0.196102,0.27312,0.412229,0.677109,1.2057,2.3053,4.67375,9.89067
0.000556808,-0.000369952,0.000236257,-0.000129469,8.45388e-05,-1.2933e-05,5.58446e-05,6.1602e-05,0.000114114,0.000176128,0.000272182,0.000406426,0.000592941,0.000845972,0.00118328,0.00162539,0.00219584,0.00292083,0.00382868,0.00494914,0.00631224,0.00794725,0.00988138,0.0121387,0.0147392,0.0176981,0.021026,0.024729,0.0288103,0.0332715,0.0381162,0.043354,0.0490065,0.0551172,0.0617657,0.0690921,0.077337,0.0869124,0.0985304,0.113442,0.133893,0.164034,0.211747,0.292469,0.43739,0.711468,1.25399,2.37129,4.74819,9.90969
