SPACE_POINTS_X
50,54.4485,58.5443,62.3192,65.8023,69.0206,71.9991,74.7607,77.327,79.7177,81.9513,84.0452,86.0156,87.8777,89.646,91.3341,92.955,94.5215,96.0455,97.5389,99.0132,100.48,101.95,103.436,104.948,106.498,108.099,109.763,111.502,113.33,115.261,117.311,119.494,121.829,124.332,127.024,129.925,133.058,136.446,140.117,144.099,148.422,153.12,158.229,163.789,169.843,176.437,183.624,191.458,200
SPACE_POINTS_Y
0,0.0028406,0.00572086,0.00868098,0.0117623,0.0150078,0.0184628,0.0221756,0.0261979,0.030586,0.035401,0.0407102,0.0465878,0.0531157,0.0603851,0.0684975,0.0775661,0.0877175,0.0990935,0.111853,0.126174,0.142256,0.160324,0.18063,0.203458,0.229126,0.257992,0.290461,0.326984,0.368071,0.414297,0.466307,0.524826,0.590672,0.664764,0.748135,0.841951,0.94752,1.06632,1.2
VALUES
11.0594,11.0591,11.0583,11.0569,11.0576,11.0589,11.0612,11.0594,11.0595,11.0603,11.0573,11.0582,11.0605,11.059,11.0579,11.0608,11.0594,11.0571,11.0572,11.0583,11.0583,11.0589,11.0592,11.0659,11.0771,11.1041,11.156,11.2392,11.3679,11.5482,11.7898,12.1028,12.4995,12.9812,13.5662,14.2646,15.1877,17.8201,34.6409,108.099
12.7217,12.722,12.7211,12.7202,12.7197,12.7217,12.7243,12.7223,12.7226,12.7236,12.7203,12.7215,12.7242,12.7226,12.7213,12.7246,12.723,12.7203,12.7205,12.7217,12.7218,12.7223,12.7213,12.7247,12.7277,12.7404,12.7705,12.8241,12.9166,13.0554,13.2522,13.5189,13.8702,14.3076,14.8514,15.5118,16.4,18.9971,35.8122,109.763
14.4609,14.4648,14.4583,14.4585,14.4584,14.4609,14.4638,14.4616,14.4619,14.463,14.4591,14.4605,14.4636,14.4617,14.4602,14.464,14.4622,14.4592,14.4594,14.4607,14.4608,14.4614,14.46,14.4626,14.4619,14.4666,14.4826,14.5142,14.577,14.6787,14.8327,15.0531,15.357,15.7469,16.2452,16.863,17.7112,20.2679,37.0687,111.502
16.2886,16.2896,16.2839,16.286,16.2865,16.2887,16.2925,16.2896,16.2901,16.2913,16.287,16.2885,16.292,16.2899,16.2883,16.2925,16.2905,16.2872,16.2872,16.2888,16.2889,16.2896,16.288,16.2907,16.2885,16.2893,16.2973,16.3139,16.354,16.4245,16.5396,16.7154,16.9714,17.3114,17.7608,18.3315,19.1349,21.6461,38.4236,113.33
18.2202,18.2241,18.2154,18.2181,18.2182,18.2202,18.224,18.2211,18.2215,18.223,18.2181,18.2197,18.2237,18.2213,18.2194,18.2241,18.222,18.2185,18.2184,18.2201,18.2202,18.221,18.2192,18.2222,18.2193,18.2186,18.2226,18.23,18.2542,18.3,18.3816,18.516,18.7254,19.0147,19.4125,19.9321,20.686,23.1466,39.8915,115.261
20.2699,20.2742,20.2688,20.2675,20.2675,20.2693,20.2735,20.2708,20.2712,20.2727,20.2673,20.2692,20.2737,20.2709,20.2689,20.274,20.2717,20.2676,20.2677,20.2695,20.2697,20.2705,20.2685,20.2718,20.2687,20.2673,20.2697,20.272,20.2861,20.3139,20.3681,20.466,20.6316,20.8705,21.2152,21.6807,22.3807,24.7856,41.4883,117.311
22.4533,22.4543,22.4516,22.451,22.4503,22.4535,22.4581,22.4542,22.4547,22.4566,22.4506,22.4526,22.4574,22.4546,22.4522,22.458,22.4554,22.4509,22.451,22.4531,22.4532,22.4541,22.4519,22.4556,22.4521,22.4505,22.4524,22.4522,22.4606,22.4763,22.5096,22.5767,22.7027,22.8934,23.1849,23.594,24.2364,26.581,43.2318,119.494
24.7879,24.7881,24.7842,24.7832,24.7851,24.7871,24.7926,24.7889,24.7895,24.7912,24.7846,24.787,24.7923,24.7892,24.7865,24.7929,24.7899,24.7847,24.7851,24.7875,24.7875,24.7887,24.7862,24.7903,24.7864,24.7847,24.7865,24.7853,24.791,24.7993,24.8177,24.8605,24.9524,25.0984,25.3381,25.6899,26.2718,28.5517,45.1413,121.829
27.2912,27.2911,27.2877,27.2917,27.2876,27.2902,27.2967,27.2921,27.2929,27.2949,27.288,27.2903,27.2963,27.2927,27.2898,27.2969,27.2936,27.288,27.2884,27.291,27.291,27.2922,27.2895,27.294,27.2897,27.2878,27.2899,27.2882,27.293,27.2972,27.3059,27.3306,27.3947,27.5011,27.6918,27.987,28.5065,30.7185,47.2377,124.332
29.9827,29.9921,29.9794,29.981,29.9784,29.9829,29.9889,29.9841,29.9845,29.9872,29.9792,29.9819,29.9886,29.9847,29.9815,29.9894,29.9859,29.9795,29.9799,29.9827,29.9828,29.9841,29.9812,29.9861,29.9815,29.9793,29.9816,29.9797,29.9844,29.9868,29.9898,30.002,30.0448,30.1175,30.2639,30.5046,30.9614,33.1031,49.5432,127.024
32.8832,32.8862,32.878,32.8817,32.8822,32.8856,32.891,32.8856,32.8864,32.8889,32.8801,32.8829,32.8903,32.8861,32.8826,32.8912,32.8874,32.8805,32.8805,32.8838,32.8839,32.8854,32.8819,32.8874,32.8824,32.8802,32.8825,32.8806,32.8855,32.8872,32.8871,32.8914,32.919,32.9647,33.0727,33.2628,33.6583,35.7286,52.0823,129.925
36.0174,36.026,36.0103,36.0147,36.0105,36.0173,36.0241,36.018,36.0191,36.022,36.0125,36.0155,36.0238,36.019,36.0153,36.0244,36.0201,36.0125,36.0122,36.0167,36.0167,36.0183,36.0147,36.0207,36.0151,36.0125,36.0154,36.013,36.0186,36.0201,36.0184,36.0182,36.0361,36.0613,36.1375,36.2823,36.6196,38.6195,54.8808,133.058
39.4055,39.3979,39.396,39.3956,39.4005,39.4069,39.4127,39.4079,39.408,39.4113,39.4014,39.4044,39.413,39.4078,39.4039,39.4138,39.4091,39.4011,39.402,39.4047,39.4054,39.4071,39.4033,39.4098,39.4037,39.401,39.4038,39.4015,39.4074,39.4092,39.4069,39.404,39.4163,39.4273,39.4787,39.5851,39.8689,41.8012,57.9661,136.446
43.0759,43.075,43.0707,43.078,43.0745,43.0734,43.0845,43.0776,43.0788,43.0837,43.0715,43.0756,43.0845,43.0794,43.0745,43.0858,43.0805,43.0714,43.0722,43.0753,43.0763,43.0783,43.074,43.0811,43.0745,43.0715,43.0748,43.072,43.0787,43.0806,43.0778,43.0739,43.0835,43.0849,43.1186,43.1938,43.4304,45.2999,61.3675,140.117
47.0582,47.0814,47.0402,47.0518,47.0513,47.0589,47.0655,47.0587,47.0623,47.0654,47.0522,47.0563,47.067,47.0609,47.0558,47.0682,47.0622,47.0525,47.0527,47.0563,47.0578,47.0599,47.0553,47.0631,47.056,47.0526,47.0561,47.0533,47.0604,47.0626,47.0596,47.0549,47.0638,47.0595,47.0812,47.1331,47.33,49.1432,65.1152,144.099
51.3815,51.3839,51.3759,51.3727,51.3739,51.3743,51.389,51.3825,51.3842,51.3883,51.3756,51.38,51.3909,51.3836,51.3781,51.3919,51.386,51.3754,51.3755,51.3804,51.3809,51.3831,51.378,51.3865,51.3788,51.3751,51.379,51.3758,51.3836,51.3861,51.3829,51.3779,51.387,51.3793,51.3941,51.4295,51.5947,53.3597,69.2412,148.422
56.0783,56.096,56.0625,56.0715,56.0723,56.0767,56.0936,56.0817,56.083,56.0854,56.0721,56.077,56.0894,56.0823,56.0763,56.0908,56.0838,56.0724,56.0732,56.0791,56.079,56.0814,56.0757,56.0851,56.0763,56.0723,56.0767,56.0734,56.0819,56.0846,56.0813,56.0758,56.0858,56.0763,56.0877,56.1126,56.254,57.9798,73.7786,153.12
61.1864,61.1819,61.1839,61.1816,61.1705,61.1928,61.2032,61.1889,61.1922,61.1977,61.1804,61.186,61.1988,61.1919,61.1853,61.2013,61.194,61.181,61.1818,61.188,61.1883,61.1905,61.1844,61.1946,61.1855,61.1811,61.1859,61.1823,61.1914,61.1946,61.1912,61.1854,61.1965,61.1861,61.1964,61.2155,61.34,63.0358,78.7629,158.229
66.7433,66.7447,66.7239,66.7464,66.745,66.7464,66.7617,66.749,66.7509,66.756,66.7393,66.746,66.7598,66.7516,66.7444,66.762,66.7533,66.7401,66.7406,66.747,66.7486,66.7511,66.7438,66.7555,66.7456,66.7403,66.7465,66.7415,66.7524,66.7559,66.7524,66.746,66.7587,66.748,66.759,66.7748,66.8886,68.563,84.2288,163.789
72.8003,72.8244,72.7918,72.7852,72.7897,72.8023,72.8166,72.8076,72.804,72.81,72.7937,72.7999,72.8169,72.8056,72.7988,72.8164,72.8088,72.7931,72.795,72.8009,72.7839,72.8047,72.7969,72.8091,72.7989,72.794,72.8001,72.7956,72.8071,72.8117,72.8086,72.8018,72.8161,72.8051,72.817,72.8327,72.9397,74.6003,90.2171,169.843
79.3949,79.3889,79.4017,79.3892,79.3849,79.4022,79.4208,79.3995,79.4026,79.4072,79.3849,79.3942,79.4105,79.4004,79.3921,79.4126,79.4034,79.3876,79.3872,79.3959,79.3985,79.4014,79.3919,79.4061,79.3946,79.3893,79.3958,79.3918,79.4041,79.4099,79.4071,79.4006,79.4163,79.4051,79.4182,79.4348,79.538,81.1904,96.7706,176.437
86.5879,86.5898,86.5708,86.5591,86.5733,86.5741,86.6035,86.596,86.5872,86.5994,86.5739,86.5827,86.6001,86.5888,86.5792,86.6027,86.5932,86.5751,86.577,86.5836,86.5838,86.5915,86.5795,86.5945,86.5833,86.5774,86.5847,86.5823,86.5963,86.6028,86.6008,86.5943,86.6117,86.6004,86.6146,86.632,86.733,88.3815,103.936,183.624
94.4278,94.4354,94.4091,94.4191,94.4226,94.4386,94.4426,94.4301,94.4224,94.438,94.4118,94.4152,94.4397,94.4276,94.4203,94.4448,94.4312,94.4142,94.4162,94.424,94.4288,94.4383,94.4214,94.4384,94.4251,94.4202,94.4282,94.4249,94.4414,94.4483,94.4459,94.4404,94.4597,94.4477,94.4627,94.481,94.5811,96.2276,111.765,191.458
102.986,102.996,102.967,102.984,102.984,103.005,103.001,102.987,102.979,102.996,102.97,102.971,102.998,102.986,102.979,103.004,102.989,102.972,102.974,102.983,102.989,102.999,102.98,102.998,102.984,102.98,102.988,102.984,103.002,103.009,103.006,103.001,103.021,103.009,103.024,103.042,103.142,104.788,120.32,200.014
