SPACE_POINTS_X
50,51.5152,53.0303,54.5455,56.0606,57.5758,59.0909,60.6061,62.1212,63.6364,65.1515,66.6667,68.1818,69.697,71.2121,72.7273,74.2424,75.7576,77.2727,78.7879,80.303,81.8182,83.3333,84.8485,86.3636,87.8788,89.3939,90.9091,92.4242,93.9394,95.4545,96.9697,98.4848,100,101.515,103.03,104.545,106.061,107.576,109.091,110.606,112.121,113.636,115.152,116.667,118.182,119.697,121.212,122.727,124.242,125.758,127.273,128.788,130.303,131.818,133.333,134.848,136.364,137.879,139.394,140.909,142.424,143.939,145.455,146.97,148.485,150,151.515,153.03,154.545,156.061,157.576,159.091,160.606,162.121,163.636,165.152,166.667,168.182,169.697,171.212,172.727,174.242,175.758,177.273,178.788,180.303,181.818,183.333,184.848,186.364,187.879,189.394,190.909,192.424,193.939,195.455,196.97,198.485,200
SPACE_POINTS_Y
0,0.0144928,0.0289855,0.0434783,0.057971,0.0724638,0.0869565,0.101449,0.115942,0.130435,0.144928,0.15942,0.173913,0.188406,0.202899,0.217391,0.231884,0.246377,0.26087,0.275362,0.289855,0.304348,0.318841,0.333333,0.347826,0.362319,0.376812,0.391304,0.405797,0.42029,0.434783,0.449275,0.463768,0.478261,0.492754,0.507246,0.521739,0.536232,0.550725,0.565217,0.57971,0.594203,0.608696,0.623188,0.637681,0.652174,0.666667,0.681159,0.695652,0.710145,0.724638,0.73913,0.753623,0.768116,0.782609,0.797101,0.811594,0.826087,0.84058,0.855072,0.869565,0.884058,0.898551,0.913043,0.927536,0.942029,0.956522,0.971014,0.985507,1
VALUES
16.5368,16.5251,16.3554,16.9267,16.3735,17.0836,16.4991,17.2115,16.6274,17.3309,16.7675,17.4342,16.9166,17.526,17.0698,17.613,17.2216,17.6973,17.3708,17.7828,17.5153,17.8693,17.6555,17.9571,17.7907,18.0461,17.9212,18.1361,18.0472,18.2272,18.1693,18.3194,18.2875,18.4123,18.402,18.5057,18.5128,18.5997,18.6204,18.6941,18.725,18.7887,18.8267,18.8832,18.9258,18.9776,19.0227,19.0715,19.1175,19.1646,19.2107,19.2567,19.3022,19.3474,19.392,19.4361,19.4794,19.5221,19.5648,19.6079,19.6496,19.7202,19.629,20.1683,18.6843,22.8827,12.6852,35.7605,-11.6945,80.303
16.5368,18.0643,17.0057,17.9105,17.2826,18.0058,17.4162,18.1446,17.5483,18.2658,17.6979,18.3699,17.8548,18.4645,18.0139,18.5561,18.1703,18.6454,18.3236,18.7361,18.4722,18.8276,18.6165,18.9204,18.756,19.0141,18.8907,19.1086,19.021,19.2042,19.1474,19.3006,19.27,19.3978,19.3888,19.4954,19.5039,19.5934,19.6157,19.6919,19.7245,19.7905,19.8303,19.889,19.9335,19.9873,20.0343,20.0851,20.1331,20.1821,20.2301,20.2781,20.3255,20.3726,20.4191,20.465,20.5101,20.5545,20.5989,20.6439,20.6871,20.7619,20.6632,21.2332,19.677,24.0374,13.5548,37.0443,-10.9082,80.303
18.3696,18.3648,18.2053,18.7386,18.2319,18.9435,18.3341,19.0918,18.4786,19.2077,18.6416,19.3105,18.8068,19.4081,18.9708,19.5049,19.1308,19.5999,19.2873,19.6963,19.4392,19.7933,19.5871,19.8913,19.7303,19.9898,19.8689,20.089,20.0033,20.1889,20.1338,20.2897,20.2605,20.391,20.3834,20.4927,20.5026,20.5948,20.6185,20.6971,20.7314,20.7997,20.8413,20.902,20.9484,21.0042,21.0531,21.1059,21.1557,21.2067,21.2565,21.3064,21.3557,21.4046,21.4529,21.5006,21.5474,21.5935,21.6397,21.6864,21.7311,21.8101,21.7039,22.304,20.6781,25.1921,14.445,38.3143,-10.1115,83.3333
18.3696,19.8205,18.9859,19.7212,19.1283,19.921,19.2509,20.0491,19.4226,20.1534,19.6004,20.2551,19.7726,20.3568,19.9402,20.4596,20.1027,20.5611,20.2616,20.6638,20.4161,20.7666,20.567,20.8698,20.7136,20.9734,20.8558,21.0772,20.994,21.1816,21.1283,21.2866,21.259,21.392,21.3859,21.4977,21.5091,21.6037,21.629,21.7099,21.7458,21.8162,21.8596,21.9224,21.9706,22.0283,22.0791,22.1337,22.1855,22.2383,22.29,22.3416,22.3927,22.4434,22.4935,22.543,22.5915,22.6393,22.687,22.7356,22.7817,22.8649,22.7512,23.3809,21.6876,26.347,15.3546,39.5736,-9.29296,83.3333
21.1688,19.662,20.1897,20.7262,19.9846,20.9252,20.181,21.0061,20.3864,21.0997,20.5757,21.2032,20.7523,21.3108,20.9219,21.4208,21.0858,21.5293,21.2462,21.6387,21.4028,21.7475,21.5563,21.8563,21.7058,21.9648,21.8514,22.0733,21.993,22.1821,22.1311,22.2913,22.2655,22.4008,22.3963,22.5104,22.5233,22.6202,22.6471,22.7302,22.7677,22.8403,22.8853,22.9501,23,23.0597,23.1123,23.1688,23.2223,23.2769,23.3304,23.3838,23.4367,23.4892,23.541,23.5922,23.6423,23.6917,23.741,23.7913,23.8388,23.9262,23.805,24.4637,22.7056,27.5025,16.2822,40.8245,-8.44473,84.8485
18.2727,23.3338,19.8893,22.1244,20.8124,21.9103,21.1509,21.9505,21.3751,22.0447,21.5682,22.155,21.7456,22.2706,21.9153,22.3888,22.0795,22.505,22.2409,22.6212,22.399,22.7363,22.5547,22.8506,22.7069,22.9643,22.8555,23.0774,23.0005,23.1906,23.142,23.3039,23.2801,23.4174,23.4145,23.5308,23.5453,23.6444,23.6728,23.7581,23.7972,23.8717,23.9185,23.9852,24.0368,24.0983,24.1527,24.211,24.2662,24.3226,24.3778,24.433,24.4876,24.5418,24.5954,24.6482,24.6999,24.7508,24.8017,24.8537,24.9025,24.994,24.8654,25.5525,23.7321,28.659,17.2267,42.069,-7.59082,86.3636
22.2559,22.1806,21.8212,22.718,21.9335,22.7959,22.1806,22.8777,22.3893,22.9889,22.5767,23.1113,22.7514,23.2371,22.9197,23.3642,23.0834,23.4884,23.2452,23.6117,23.4046,23.733,23.5621,23.853,23.7167,23.9717,23.8681,24.0895,24.0162,24.207,24.1611,24.3244,24.3026,24.4417,24.4406,24.559,24.575,24.6762,24.7061,24.7934,24.8342,24.9106,24.9591,25.0276,25.0809,25.1442,25.2003,25.2603,25.3173,25.3754,25.4323,25.4892,25.5455,25.6013,25.6566,25.711,25.7643,25.8167,25.8691,25.9228,25.9728,26.0685,25.9324,26.6472,24.7671,29.8167,18.1871,43.3097,-6.75416,89.3939
22.9864,23.0605,23.1144,23.3987,23.1103,23.6461,23.2489,23.7968,23.4238,23.9355,23.5992,24.0737,23.7685,24.211,23.9342,24.3477,24.097,24.4799,24.2589,24.6104,24.4192,24.7379,24.5784,24.8635,24.7352,24.9872,24.8892,25.1096,25.0402,25.2313,25.1883,25.3527,25.3332,25.4739,25.4746,25.5948,25.6125,25.7156,25.7471,25.8363,25.8786,25.9569,26.007,26.0773,26.1323,26.1973,26.2551,26.3168,26.3755,26.4352,26.4938,26.5524,26.6103,26.6678,26.7246,26.7806,26.8355,26.8893,26.9431,26.9984,27.0497,27.1495,27.0061,27.7479,25.8104,30.9759,19.1623,44.5487,-5.9233,90.9091
23.9744,24.0604,24.1487,24.2645,24.2263,24.5252,24.3248,24.7229,24.4705,24.8892,24.6325,25.0442,24.7953,25.1936,24.958,25.3398,25.1196,25.48,25.2815,25.6174,25.4426,25.7511,25.6033,25.8821,25.7621,26.0108,25.9186,26.1377,26.0724,26.2636,26.2235,26.3889,26.3716,26.5138,26.5163,26.6383,26.6576,26.7625,26.7956,26.8866,26.9306,27.0106,27.0623,27.1343,27.191,27.2577,27.317,27.3804,27.4407,27.5021,27.5623,27.6225,27.682,27.7411,27.7995,27.857,27.9133,27.9685,28.0238,28.0807,28.1332,28.2371,28.0864,28.8544,26.862,32.1371,20.1513,45.7872,-5.07753,92.4242
24.9666,25.0537,25.141,25.2273,25.2826,25.4537,25.3904,25.6676,25.5222,25.8543,25.6736,26.0248,25.8305,26.1856,25.9903,26.3411,26.1508,26.4889,26.3126,26.633,26.4746,26.7726,26.6367,26.909,26.7975,27.0425,26.9563,27.1738,27.1128,27.3038,27.2668,27.4329,27.4179,27.5614,27.5658,27.6895,27.7103,27.8171,27.8517,27.9445,27.9899,28.0717,28.125,28.1987,28.2569,28.3252,28.3862,28.4512,28.513,28.576,28.6378,28.6995,28.7606,28.8212,28.8812,28.9402,28.998,29.0545,29.1111,29.1696,29.2232,29.3312,29.1732,29.9669,27.9218,33.3005,21.1534,47.0259,-4.2177,93.9394
25.9644,26.0529,26.1408,26.2268,26.3098,26.4251,26.4423,26.6359,26.5743,26.8342,26.7201,27.0169,26.8727,27.188,27.0303,27.3519,27.19,27.5068,27.3521,27.6572,27.5149,27.8025,27.6785,27.9441,27.8411,28.0823,28.0022,28.2179,28.1612,28.3518,28.3179,28.4847,28.4721,28.6168,28.623,28.7482,28.7707,28.8791,28.9152,29.0097,29.0567,29.1401,29.1949,29.2702,29.33,29.3999,29.4624,29.529,29.5924,29.6569,29.7202,29.7835,29.8461,29.9082,29.9696,30.0301,30.0893,30.1471,30.205,30.2651,30.3198,30.4318,30.2667,31.0852,28.9898,34.4664,22.1678,48.2656,-3.34456,95.4545
26.9723,27.0625,27.1522,27.2408,27.3305,27.4263,27.4851,27.6277,27.6252,27.8304,27.7704,28.0219,27.9209,28.2014,28.0773,28.3726,28.237,28.534,28.3996,28.6903,28.5634,28.8409,28.7284,28.9874,28.8928,29.1302,29.0561,29.2699,29.2176,29.4077,29.377,29.5442,29.5339,29.6798,29.6879,29.8145,29.8386,29.9486,29.9863,30.0823,30.1308,30.2158,30.2722,30.3489,30.4103,30.4817,30.5457,30.6138,30.6787,30.7447,30.8095,30.8743,30.9384,31.0019,31.0648,31.1267,31.1872,31.2463,31.3054,31.367,31.4228,31.5388,31.3667,32.2093,30.0659,35.635,23.1938,49.5067,-2.45872,96.9697
27.9902,28.082,28.1735,28.2641,28.3556,28.4466,28.5249,28.6401,28.6755,28.8433,28.8235,29.0403,28.9744,29.2261,29.1311,29.4034,29.2913,29.5705,29.4549,29.7321,29.6199,29.8878,29.7864,30.039,29.9526,30.1861,30.118,30.3299,30.2818,30.4714,30.4438,30.6114,30.6035,30.7503,30.7603,30.8883,30.914,31.0254,31.0647,31.1622,31.2123,31.2987,31.3566,31.4348,31.4977,31.5705,31.636,31.7056,31.7719,31.8394,31.9057,31.9719,32.0374,32.1024,32.1667,32.23,32.2918,32.3521,32.4124,32.4755,32.5323,32.6522,32.4733,33.3392,31.1498,36.8066,24.2309,50.7498,-1.5607,98.4848
29.0176,29.111,29.2041,29.2962,29.3891,29.4803,29.5666,29.6701,29.7264,29.8723,29.8795,30.0722,30.0328,30.2624,30.1911,30.4444,30.3528,30.6163,30.5177,30.7828,30.6841,30.9431,30.8522,31.0988,31.0202,31.25,31.1877,31.3977,31.3539,31.5428,31.5184,31.6862,31.6807,31.8284,31.8403,31.9695,31.9968,32.1097,32.1504,32.2493,32.3009,32.3887,32.4481,32.5278,32.5921,32.6664,32.7333,32.8043,32.8721,32.941,33.0087,33.0762,33.1432,33.2096,33.2752,33.3398,33.4029,33.4644,33.5259,33.5905,33.6482,33.7721,33.5864,34.4749,32.2416,37.9813,25.2784,51.9951,-0.650932,100
