SPACE_POINTS
-5.96046e-08,0.0273895,0.0534367,0.0782152,0.101796,0.124245,0.145627,0.166003,0.18543,0.203963,0.221655,0.238557,0.254716,0.270178,0.284988,0.299187,0.312815,0.325912,0.338514,0.350657,0.362376,0.373705,0.384674,0.395316,0.405661,0.415738,0.425575,0.435201,0.444643,0.453927,0.463081,0.47213,0.4811,0.490016,0.498903,0.507788,0.516695,0.525649,0.534676,0.543801,0.553051,0.562451,0.572029,0.581812,0.591827,0.602103,0.612668,0.623554,0.634791,0.646411,0.658446,0.670932,0.683903,0.697396,0.711451,0.726105,0.741403,0.757385,0.774099,0.791592,0.809913,0.829114,0.84925,0.870378,0.892558,0.915853,0.940329,0.966056,0.993107,1.02156,1.05149,1.08299,1.11615,1.15105,1.18781,1.22652,1.26729,1.31024,1.3555,1.40318,1.45343,1.50639,1.5622,1.62103,1.68305,1.74843,1.81735,1.89002,1.96664,2.04742,2.13259,2.2224,2.31711,2.41698,2.52229,2.63335,2.75046,2.87397,3.00423,3.14159
TIME_POINTS
0,0.0575758,0.115152,0.172727,0.230303,0.287879,0.345455,0.40303,0.460606,0.518182,0.575758,0.633333,0.690909,0.748485,0.806061,0.863636,0.921212,0.978788,1.03636,1.09394,1.15152,1.20909,1.26667,1.32424,1.38182,1.43939,1.49697,1.55455,1.61212,1.6697,1.72727,1.78485,1.84242,1.9,1.95758,2.01515,2.07273,2.1303,2.18788,2.24545,2.30303,2.36061,2.41818,2.47576,2.53333,2.59091,2.64848,2.70606,2.76364,2.82121,2.87879,2.93636,2.99394,3.05152,3.10909,3.16667,3.22424,3.28182,3.33939,3.39697,3.45455,3.51212,3.5697,3.62727,3.68485,3.74242,3.8,3.85758,3.91515,3.97273,4.0303,4.08788,4.14545,4.20303,4.26061,4.31818,4.37576,4.43333,4.49091,4.54848,4.60606,4.66364,4.72121,4.77879,4.83636,4.89394,4.95151,5.00909,5.06667,5.12424,5.18182,5.23939,5.29697,5.35455,5.41212,5.4697,5.52727,5.58485,5.64242,5.7
VALUES
-5.96046e-08,0.027386,0.0534112,0.0781355,0.10162,0.123926,0.145113,0.165241,0.184369,0.202552,0.219845,0.236301,0.251971,0.266903,0.281146,0.294743,0.307738,0.320173,0.332086,0.343515,0.354497,0.365067,0.375257,0.3851,0.394626,0.403865,0.412845,0.421593,0.430135,0.438499,0.446707,0.454784,0.462754,0.47064,0.478463,0.486245,0.494009,0.501774,0.509562,0.517392,0.525286,0.533262,0.541339,0.549539,0.557878,0.566377,0.575052,0.583924,0.593009,0.602325,0.611888,0.621716,0.631823,0.642224,0.652933,0.663962,0.675323,0.687024,0.699072,0.711473,0.724227,0.737333,0.750785,0.764572,0.778679,0.793082,0.807752,0.82265,0.837727,0.852923,0.868165,0.883364,0.898415,0.913194,0.927552,0.941319,0.954294,0.966247,0.976912,0.985985,0.99312,0.997926,0.999963,0.998738,0.993706,0.984265,0.969758,0.949479,0.922673,0.888551,0.8463,0.79511,0.734196,0.662847,0.580467,0.486644,0.381231,0.264436,0.136935,1.50996e-07
-5.95077e-08,0.0273415,0.0533244,0.0780085,0.101455,0.123724,0.144877,0.164973,0.184069,0.202222,0.219487,0.235917,0.251561,0.266469,0.280689,0.294264,0.307238,0.319652,0.331546,0.342957,0.353921,0.364474,0.374647,0.384474,0.393985,0.403208,0.412173,0.420907,0.429436,0.437786,0.445981,0.454045,0.462002,0.469875,0.477685,0.485455,0.493206,0.500958,0.508733,0.516551,0.524432,0.532395,0.540459,0.548645,0.556971,0.565456,0.574118,0.582975,0.592045,0.601346,0.610894,0.620705,0.630796,0.64118,0.651872,0.662883,0.674225,0.685907,0.697936,0.710316,0.723049,0.736134,0.749564,0.763329,0.777413,0.791793,0.806439,0.821312,0.836365,0.851536,0.866753,0.881928,0.896955,0.911709,0.926044,0.939789,0.952743,0.964676,0.975324,0.984382,0.991506,0.996304,0.998337,0.997115,0.99209,0.982664,0.968182,0.947936,0.921173,0.887106,0.844924,0.793817,0.733003,0.661769,0.579523,0.485853,0.380612,0.264006,0.136712,1.5075e-07
-5.92246e-08,0.0272114,0.0530707,0.0776374,0.100972,0.123136,0.144188,0.164188,0.183193,0.20126,0.218443,0.234794,0.250364,0.265202,0.279353,0.292864,0.305776,0.318131,0.329968,0.341325,0.352237,0.36274,0.372865,0.382645,0.39211,0.40129,0.410212,0.418905,0.427393,0.435703,0.443859,0.451885,0.459804,0.467639,0.475412,0.483145,0.490859,0.498575,0.506313,0.514094,0.521937,0.529862,0.537888,0.546035,0.554321,0.562765,0.571386,0.580201,0.589228,0.598485,0.607987,0.617752,0.627795,0.63813,0.64877,0.659729,0.671017,0.682644,0.694615,0.706937,0.719609,0.732632,0.745998,0.759698,0.773714,0.788026,0.802602,0.817405,0.832386,0.847485,0.86263,0.877732,0.892687,0.907371,0.921638,0.935318,0.94821,0.960087,0.970684,0.979699,0.986789,0.991564,0.993588,0.992371,0.98737,0.977989,0.963575,0.943426,0.916791,0.882886,0.840904,0.79004,0.729515,0.658621,0.576766,0.483541,0.378801,0.26275,0.136062,1.50033e-07
-5.87666e-08,0.027001,0.0526603,0.077037,0.100191,0.122184,0.143073,0.162918,0.181777,0.199704,0.216754,0.232978,0.248428,0.263151,0.277193,0.290599,0.303412,0.315671,0.327417,0.338685,0.349513,0.359934,0.369981,0.379686,0.389078,0.398187,0.40704,0.415665,0.424088,0.432333,0.440426,0.44839,0.456248,0.464023,0.471736,0.479409,0.487063,0.494719,0.502398,0.510118,0.5179,0.525764,0.533728,0.541812,0.550034,0.558413,0.566967,0.575714,0.584672,0.593856,0.603286,0.612975,0.62294,0.633195,0.643753,0.654627,0.665828,0.677365,0.689244,0.70147,0.714045,0.726966,0.740229,0.753823,0.767731,0.781932,0.796395,0.811084,0.825949,0.840931,0.855958,0.870944,0.885784,0.900354,0.914511,0.928084,0.940877,0.952662,0.963177,0.972122,0.979157,0.983896,0.985904,0.984696,0.979735,0.970426,0.956124,0.93613,0.909701,0.876058,0.834401,0.783931,0.723874,0.653527,0.572305,0.479802,0.375871,0.260718,0.13501,1.48873e-07
-5.8145e-08,0.0267154,0.0521032,0.0762221,0.0991314,0.120891,0.14156,0.161195,0.179854,0.197591,0.214461,0.230514,0.2458,0.260367,0.274261,0.287525,0.300202,0.312332,0.323953,0.335103,0.345816,0.356127,0.366068,0.375669,0.384962,0.393975,0.402734,0.411268,0.419602,0.42776,0.435767,0.443647,0.451422,0.459114,0.466746,0.474338,0.481911,0.489486,0.497083,0.504722,0.512422,0.520202,0.528083,0.536081,0.544216,0.552507,0.56097,0.569624,0.578487,0.587575,0.596904,0.606491,0.61635,0.626497,0.636943,0.647703,0.658785,0.670199,0.681953,0.694049,0.706491,0.719276,0.732399,0.745849,0.75961,0.77366,0.787971,0.802504,0.817212,0.832036,0.846904,0.861731,0.876414,0.89083,0.904837,0.918267,0.930925,0.942585,0.952989,0.961839,0.9688,0.973488,0.975475,0.97428,0.969371,0.960161,0.94601,0.926227,0.900078,0.866791,0.825575,0.775638,0.716216,0.646614,0.566251,0.474727,0.371895,0.25796,0.133581,1.47298e-07
-5.73709e-08,0.0263597,0.0514096,0.0752073,0.0978117,0.119282,0.139675,0.159049,0.177459,0.194961,0.211606,0.227445,0.242528,0.256901,0.270609,0.283697,0.296205,0.308174,0.31964,0.330641,0.341212,0.351386,0.361194,0.370668,0.379837,0.388729,0.397373,0.405793,0.414015,0.422065,0.429966,0.437741,0.445412,0.453002,0.460532,0.468023,0.475495,0.482969,0.490465,0.498002,0.5056,0.513277,0.521052,0.528944,0.536971,0.545151,0.553502,0.562041,0.570785,0.579752,0.588957,0.598416,0.608144,0.618156,0.628463,0.63908,0.650014,0.661277,0.672874,0.684809,0.697085,0.7097,0.722648,0.735919,0.749497,0.76336,0.77748,0.79182,0.806332,0.820958,0.835629,0.850259,0.864746,0.87897,0.892791,0.906042,0.918531,0.930036,0.940301,0.949034,0.955902,0.960528,0.962488,0.961309,0.956465,0.947378,0.933415,0.913896,0.888095,0.855251,0.814584,0.765312,0.706681,0.638006,0.558713,0.468406,0.366944,0.254526,0.131803,1.45337e-07
