SPACE_POINTS_X
50,51.5152,53.0303,54.5455,56.0606,57.5758,59.0909,60.6061,62.1212,63.6364,65.1515,66.6667,68.1818,69.697,71.2121,72.7273,74.2424,75.7576,77.2727,78.7879,80.303,81.8182,83.3333,84.8485,86.3636,87.8788,89.3939,90.9091,92.4242,93.9394,95.4545,96.9697,98.4848,100,101.515,103.03,104.545,106.061,107.576,109.091,110.606,112.121,113.636,115.152,116.667,118.182,119.697,121.212,122.727,124.242,125.758,127.273,128.788,130.303,131.818,133.333,134.848,136.364,137.879,139.394,140.909,142.424,143.939,145.455,146.97,148.485,150,151.515,153.03,154.545,156.061,157.576,159.091,160.606,162.121,163.636,165.152,166.667,168.182,169.697,171.212,172.727,174.242,175.758,177.273,178.788,180.303,181.818,183.333,184.848,186.364,187.879,189.394,190.909,192.424,193.939,195.455,196.97,198.485,200
SPACE_POINTS_Y
0,0.0144928,0.0289855,0.0434783,0.057971,0.0724638,0.0869565,0.101449,0.115942,0.130435,0.144928,0.15942,0.173913,0.188406,0.202899,0.217391,0.231884,0.246377,0.26087,0.275362,0.289855,0.304348,0.318841,0.333333,0.347826,0.362319,0.376812,0.391304,0.405797,0.42029,0.434783,0.449275,0.463768,0.478261,0.492754,0.507246,0.521739,0.536232,0.550725,0.565217,0.57971,0.594203,0.608696,0.623188,0.637681,0.652174,0.666667,0.681159,0.695652,0.710145,0.724638,0.73913,0.753623,0.768116,0.782609,0.797101,0.811594,0.826087,0.84058,0.855072,0.869565,0.884058,0.898551,0.913043,0.927536,0.942029,0.956522,0.971014,0.985507,1
VALUES
7.11652,8.56,7.56555,8.256,7.80219,8.39911,7.61832,8.80313,7.36781,9.10313,7.27966,9.24325,7.37018,9.26791,7.45765,9.21318,7.70636,9.23068,7.70444,9.17581,8.12544,8.99106,7.96783,9.51016,7.97696,9.00623,8.71844,8.69827,8.9298,8.53205,9.30691,8.37894,9.2795,8.79565,8.8848,9.18695,8.80107,9.21973,8.94911,9.17351,9.07683,9.17863,9.15709,9.21375,9.21913,9.25765,9.27489,9.30475,9.32714,9.35317,9.37731,9.40199,9.42622,9.45038,9.47441,9.49825,9.52189,9.54541,9.56872,9.59156,9.6146,9.64523,9.61899,9.84456,9.17748,11.2862,5.44659,20.9794,-16.8953,63.6364
10.0303,7.82169,9.14001,8.8225,8.60895,9.42727,8.15135,9.97647,7.88844,10.2225,7.88677,10.2851,8.08191,10.2542,8.19194,10.1464,8.53818,10.1852,8.44352,10.1094,9.06501,9.82059,8.71991,10.6774,8.65764,9.89274,9.78,9.373,10.0725,9.16799,10.4923,9.03911,10.3618,9.63349,9.80237,10.143,9.68015,10.1772,9.85564,10.1141,10.0034,10.116,10.0927,10.1542,10.1606,10.2025,10.2216,10.2542,10.2788,10.3073,10.3338,10.3608,10.3874,10.4138,10.4402,10.4663,10.4922,10.518,10.5435,10.5686,10.5937,10.628,10.5965,10.8517,10.1012,12.446,6.04726,22.6925,-16.7051,65.1515
5.57521,12.4886,8.16888,10.5148,8.69601,11.0505,8.26653,11.4197,8.28258,11.4013,8.48771,11.3224,8.83008,11.2288,8.93971,11.0596,9.41626,11.1488,9.15161,11.0475,10.0811,10.6003,9.42764,11.9848,9.24762,10.7733,10.946,9.92437,11.3531,9.68683,11.7911,9.62383,11.5001,10.4568,10.727,11.1121,10.5574,11.1459,10.7652,11.0617,10.9354,11.0591,11.0341,11.1003,11.1078,11.1529,11.1739,11.2091,11.2359,11.2668,11.2956,11.325,11.3538,11.3826,11.4112,11.4395,11.4677,11.4957,11.5234,11.5506,11.5778,11.6158,11.5787,11.8643,11.0298,13.6065,6.67676,24.3309,-16.3929,66.6667
19.435,3.83956,12.5783,11.5135,8.17508,13.223,8.14312,12.9319,8.71096,12.5304,9.14839,12.3146,9.6438,12.1815,9.70028,11.9442,10.3566,12.128,9.80421,11.9932,11.2063,11.307,10.0616,13.5001,9.69893,11.6465,12.2566,10.3,12.8218,10.0481,13.2334,10.1147,12.7042,11.2632,11.6584,12.0964,11.4319,12.1269,11.6778,12.0166,11.8731,12.0083,11.9815,12.0522,12.0609,12.1091,12.132,12.1698,12.1988,12.2321,12.2631,12.2947,12.3258,12.3568,12.3877,12.4183,12.4486,12.4788,12.5087,12.538,12.5671,12.609,12.5659,12.8824,11.9638,14.7671,7.33584,25.9031,-15.9834,68.1818
-11.435,30.7228,-2.22792,19.9606,5.70995,15.5234,8.32275,14.1567,9.37857,13.4971,9.92508,13.2303,10.5461,13.1098,10.4641,12.7924,11.38,13.1339,10.3642,12.9524,12.4853,11.91,10.5773,15.319,9.94448,12.5111,13.7649,10.431,14.5433,10.201,14.8551,10.4906,13.9844,12.0503,12.5957,13.0979,12.3023,13.1214,12.5933,12.9794,12.8168,12.9639,12.9352,13.0104,13.0201,13.0714,13.0962,13.1365,13.1677,13.2033,13.2365,13.2704,13.3037,13.3369,13.3699,13.4027,13.4352,13.4675,13.4996,13.531,13.562,13.6077,13.5584,13.9062,12.9039,15.9272,8.02451,27.4176,-15.4964,69.697
13.2352,12.3213,9.66015,15.813,8.58529,15.5608,9.58238,14.8246,10.3946,14.2523,10.8326,14.062,11.5487,14.0227,11.2099,13.5959,12.5151,14.1817,10.7776,13.9353,13.9781,12.3701,10.9092,17.5748,9.89272,13.365,15.5407,10.2281,16.5992,10.0833,16.6988,10.7272,15.3521,12.8158,13.5378,14.1192,13.1672,14.1304,13.5115,13.9505,13.7665,13.926,13.8954,13.9749,13.9859,14.04,14.0667,14.1096,14.1428,14.1807,14.2161,14.2522,14.2876,14.323,14.3582,14.3931,14.4277,14.4622,14.4963,14.5298,14.5627,14.6123,14.5565,14.9358,13.8506,17.0865,8.74227,28.8829,-14.9749,72.7273
12.8389,12.87,12.8458,13.9055,11.6406,14.9734,11.3917,15.1348,11.6751,14.8376,11.8347,14.8287,12.6521,14.9414,11.9031,14.3448,13.8033,15.2915,10.9669,14.9595,15.7626,12.6393,10.9622,20.4495,9.42184,14.2048,17.6744,9.57715,19.0916,9.61854,18.8147,10.7969,16.8197,13.5574,14.4833,15.163,14.0251,15.1553,14.4322,14.93,14.7226,14.895,14.8624,14.946,14.9583,15.0152,15.0437,15.089,15.1243,15.1644,15.202,15.2402,15.2778,15.3153,15.3526,15.3896,15.4263,15.4628,15.4991,15.5345,15.5692,15.6228,15.5602,15.9712,14.8043,18.245,9.48823,30.3065,-14.4134,74.2424
13.7712,13.8315,13.901,14.0351,13.5648,14.8256,13.136,15.4166,13.0512,15.3448,12.8597,15.5674,13.8528,15.8968,12.4947,15.024,15.3056,16.4876,10.8232,16.0566,17.9365,12.6621,10.6009,24.1869,8.37416,15.0227,20.2836,8.33403,22.1466,8.7147,21.2613,10.6686,18.4,14.2732,15.4301,16.2321,14.8742,16.197,15.3554,15.9185,15.685,15.871,15.8363,15.9239,15.9375,15.9971,16.0275,16.0751,16.1124,16.1547,16.1944,16.2348,16.2745,16.314,16.3534,16.3925,16.4312,16.4697,16.508,16.5454,16.5819,16.6394,16.5699,17.0124,15.7654,19.4024,10.2613,31.6946,-13.7964,75.7576
14.6504,14.7072,14.7619,14.8044,14.7799,15.2165,14.591,15.873,14.3875,15.8623,13.8246,16.32,15.153,16.9259,12.9199,15.6112,17.1113,17.7974,10.1942,17.2813,20.6157,12.3787,9.63598,29.107,6.55168,15.8017,23.5202,6.31786,25.9191,7.26091,24.1072,10.307,20.1071,14.9611,16.3757,17.33,15.7128,17.2567,16.2806,16.916,16.6541,16.8541,16.8173,16.9087,16.9236,16.9858,17.0181,17.068,17.1073,17.1517,17.1934,17.2359,17.2776,17.3192,17.3606,17.4017,17.4424,17.483,17.5232,17.5626,17.6007,17.6623,17.5857,18.0596,16.7342,20.559,11.0601,33.0522,-13.1329,77.2727
15.5365,15.5938,15.6479,15.6949,15.724,15.9384,15.7908,16.562,15.6202,16.4464,14.6509,17.1227,16.571,18.068,13.0948,16.0741,19.3496,19.2497,8.86684,18.7293,23.9293,11.7313,7.80902,35.6204,3.71467,16.5069,27.5815,3.30275,30.5982,5.12428,27.4322,9.67215,21.9564,15.6193,17.3173,18.4598,16.5386,18.3356,17.2076,17.9229,17.6298,17.8444,17.8054,17.9005,17.9168,17.9816,18.0156,18.0677,18.109,18.1555,18.1992,18.2437,18.2874,18.331,18.3744,18.4175,18.4602,18.5027,18.5448,18.5861,18.6258,18.6915,18.6077,19.1128,17.7109,21.7148,11.8834,34.384,-12.4298,78.7879
16.4363,16.4914,16.538,16.6184,16.5801,16.8157,16.8363,17.4725,16.7382,17.1192,15.2691,18.0003,18.1506,19.3608,12.9118,16.3695,22.205,20.8723,6.54348,20.5633,28.0072,10.6739,4.77473,44.2401,-0.414129,17.0702,32.7254,-0.993117,36.4147,2.14535,31.3303,8.71813,23.9648,16.2458,18.2519,19.6254,17.3497,19.4347,18.1363,18.9392,18.6122,18.8421,18.8008,18.8995,18.9172,18.9843,19.0201,19.0745,19.1176,19.1662,19.2118,19.2583,19.304,19.3495,19.3949,19.4398,19.4845,19.5289,19.573,19.6161,19.6573,19.7271,19.6359,20.1719,18.6958,22.8701,12.7299,35.6943,-11.6931,80.303
17.4113,17.4311,17.3615,17.5974,17.3993,17.7562,17.801,18.5933,17.7506,17.8762,15.6166,18.9658,19.9698,20.8357,12.231,16.4436,25.9359,22.6889,2.80629,23.0554,32.9588,9.18645,0.0843372,55.5886,-6.1357,17.3661,39.2914,-6.92177,43.6501,-1.86758,35.9125,7.39185,26.1516,16.8381,19.176,20.8304,18.1439,20.5551,19.0663,19.9653,19.6014,19.8472,19.8036,19.9056,19.9248,19.9942,20.0318,20.0882,20.1332,20.1838,20.2313,20.2798,20.3274,20.3748,20.422,20.4689,20.5154,20.5617,20.6076,20.6526,20.6953,20.7692,20.6706,21.2371,19.6889,24.0251,13.5982,36.9865,-10.9272,81.8182
17.4113,18.9454,18.0229,18.599,18.2191,18.7286,18.702,19.9466,18.6681,18.69,15.634,20.0251,22.1483,22.5124,10.8691,16.2353,30.8982,24.717,-2.93405,26.6492,38.8373,7.29201,-6.82737,70.3925,-13.7459,17.1743,47.7306,-14.9244,52.6485,-7.14601,41.311,5.63083,28.5394,17.3931,20.0863,22.0787,18.919,21.6979,19.9975,21.0011,20.5974,20.8598,20.8137,20.919,20.9396,21.0112,21.0506,21.1091,21.1559,21.2084,21.2578,21.3081,21.3576,21.4069,21.456,21.5047,21.5531,21.6011,21.6489,21.6956,21.7398,21.8178,21.7117,22.3082,20.6905,25.1801,14.4869,38.2637,-10.1119,81.8182
20.4054,18.6346,19.3757,19.3943,19.0576,19.7789,19.4931,21.5913,19.5019,19.5038,15.2624,21.1885,24.8563,24.3879,8.58631,15.6819,37.5743,26.9699,-11.5131,32.0499,45.5892,5.07604,-16.645,89.46,-23.4844,16.1237,58.6464,-25.5562,63.8325,-13.9709,47.6848,3.36057,31.1551,17.9061,20.9798,23.3739,19.6727,22.8639,20.9294,22.0467,21.6004,21.8798,21.8312,21.9396,21.9618,22.0355,22.0765,22.1371,22.1856,22.2401,22.2913,22.3435,22.3948,22.4459,22.4968,22.5473,22.5974,22.6473,22.6969,22.7453,22.7909,22.873,22.7594,23.3853,21.7004,26.3355,15.3949,39.5282,-9.26388,83.3333
16.9672,22.2197,19.4306,20.4959,19.6906,21.0729,20.0858,23.5946,20.2783,20.2159,14.4414,22.49,28.3236,26.4182,5.07343,14.7276,46.6051,29.4677,-24.1205,40.3517,52.9838,2.70276,-30.1563,113.627,-35.4513,13.6119,72.8502,-39.5195,77.7228,-22.6853,55.2266,0.490992,34.0319,18.3705,21.8539,24.7199,20.403,24.054,21.8621,23.1022,22.6103,22.9073,22.8562,22.9676,22.9913,23.067,23.1097,23.1722,23.2225,23.2788,23.3318,23.3858,23.4389,23.4917,23.5444,23.5967,23.6486,23.7002,23.7515,23.8016,23.8485,23.9347,23.8136,24.4684,22.7188,27.4915,16.321,40.783,-8.40807,84.8485
27.2077,17.7595,22.2385,21.1828,19.9498,22.8124,20.4313,25.9822,21.0546,20.6584,13.1042,24.0228,32.8504,28.4844,-0.0562217,13.334,58.8229,32.2685,-42.455,53.2108,60.5232,0.420825,-48.204,143.659,-49.4804,8.69155,91.4361,-57.7056,94.9634,-33.7095,64.1716,-3.08788,37.2111,18.7766,22.7071,26.1197,21.1079,25.269,22.7952,24.1676,23.6271,23.9423,23.8886,24.0029,24.0281,24.1058,24.1501,24.2145,24.2665,24.3246,24.3793,24.435,24.4899,24.5445,24.5989,24.6529,24.7065,24.7598,24.8128,24.8646,24.9127,25.003,24.8744,25.5575,23.7456,28.6485,17.2641,42.0306,-7.54554,86.3636
8.86829,29.625,19.3242,24.0166,19.0284,25.1731,20.636,28.6935,21.9151,20.5762,11.1689,25.9948,38.8204,30.3342,-7.25982,11.4918,75.2753,35.5346,-68.9424,73.074,67.3343,-1.45444,-71.5856,180.092,-64.9534,-0.0842934,115.878,-81.2489,116.353,-47.5604,74.8081,-7.51126,40.7446,19.1106,23.5392,27.5762,21.7854,26.5097,23.7288,25.2428,24.651,24.9848,24.9285,25.0454,25.0722,25.1518,25.1977,25.264,25.3176,25.3775,25.4338,25.4913,25.5478,25.6041,25.6602,25.7159,25.7711,25.8261,25.8808,25.9342,25.9836,26.0779,25.9419,26.6525,24.7808,29.8069,18.2231,43.2732,-6.67713,87.8788
49.1659,8.66924,24.6177,26.7576,17.3469,27.8072,21.0926,31.5851,22.9305,19.6019,8.52704,28.8157,46.7155,31.4836,-17.0268,9.23077,97.2283,39.6599,-107.037,103.47,72.0504,-2.60193,-100.878,222.985,-80.5386,-14.8687,148.156,-111.594,142.884,-64.8744,87.4904,-12.9458,44.6977,19.3535,24.352,29.0914,22.4342,27.7764,24.6626,26.3278,25.6818,26.0348,25.9759,26.0953,26.1237,26.205,26.2526,26.3206,26.3758,26.4374,26.4954,26.5545,26.6127,26.6706,26.7284,26.7857,26.8426,26.8992,26.9555,27.0105,27.061,27.1594,27.016,27.7534,25.8244,30.9668,19.1971,44.5129,-5.80344,89.3939
-27.3441,62.3549,2.26418,35.8851,15.132,29.979,22.3944,34.5307,24.0762,17.2115,5.02986,33.2296,57.131,31.055,-29.7809,6.62404,126.123,45.4913,-161.633,149.369,72.695,-2.82623,-136.152,271.557,-93.833,-38.7898,190.913,-150.577,175.787,-86.4342,102.653,-19.5968,49.1524,19.4796,25.1499,30.6665,23.0529,29.0696,25.5966,27.4225,26.7197,27.0921,27.0307,27.1524,27.1824,27.2655,27.3146,27.3843,27.4411,27.5044,27.564,27.6247,27.6845,27.744,27.8034,27.8623,27.9208,27.9789,28.0368,28.0934,28.145,28.2474,28.0967,28.8603,26.8763,32.1287,20.185,45.751,-4.92493,90.9091
29.6844,26.6404,18.1191,31.7482,17.3649,30.5474,25.0954,37.5808,25.1345,12.638,0.478802,40.515,70.7867,27.515,-45.6765,3.77984,163.446,54.6945,-239.6,217.602,66.5932,-2.29752,-176.538,323.678,-100.888,-76.2937,247.65,-200.528,216.586,-113.2,120.828,-27.7158,54.2108,19.4548,25.9404,32.3014,23.6408,30.3894,26.531,28.5268,27.7647,28.1567,28.0929,28.2168,28.2484,28.3331,28.3837,28.4552,28.5135,28.5784,28.6395,28.7019,28.7633,28.8243,28.8852,28.9457,29.0057,29.0654,29.1248,29.1829,29.2355,29.342,29.184,29.9731,27.9364,33.2928,21.1862,46.9894,-4.06302,93.9394
25.9448,25.5384,24.5359,27.6822,20.8116,30.4821,29.3056,41.0966,25.6142,4.70918,-5.38308,52.7878,88.5247,18.2574,-64.2165,0.809345,210.474,70.3224,-350.482,317.335,50.3434,-1.94825,-219.595,375.166,-95.5922,-133.572,322.964,-264.384,267.16,-146.344,142.662,-37.6095,59.9988,19.2354,26.7347,33.9946,24.1976,31.7359,27.4657,29.6405,28.8167,29.2287,29.1624,29.2884,29.3216,29.4079,29.46,29.5331,29.5929,29.6594,29.722,29.7859,29.8488,29.9114,29.9738,30.0358,30.0973,30.1585,30.2194,30.279,30.3326,30.443,30.2778,31.0917,29.0046,34.4594,22.1997,48.2291,-3.20708,95.4545
27.0405,26.6531,26.1542,25.8678,23.4705,31.053,35.1615,45.7292,24.7075,-8.41475,-12.8853,73.4605,111.279,-1.0543,-83.5828,-2.24632,267.79,97.663,-507.359,460.566,19.8997,-4.08731,-260.421,418.868,-68.8934,-219.084,422.826,-345.825,329.812,-187.289,168.936,-49.6481,66.6699,18.7662,27.5487,35.7428,24.7239,33.1087,28.4011,30.7633,29.8758,30.3078,30.2393,30.3671,30.402,30.4898,30.5433,30.6181,30.6793,30.7473,30.8114,30.8768,30.9412,31.0052,31.0691,31.1326,31.1956,31.2582,31.3206,31.3817,31.4362,31.5505,31.3783,32.2161,30.0809,35.6287,23.225,49.4711,-2.3371,96.9697
28.0394,27.2621,26.327,25.0311,25.0534,33.1203,43.2928,52.4253,21.2509,-29.6321,-22.4675,107.94,139.994,-37.5092,-99.5158,-5.55714,334.518,145.449,-727.883,662.6,-29.1733,-13.303,-290.442,443.456,-7.82973,-344.182,554.908,-449.428,407.347,-237.747,200.584,-64.274,74.4087,17.9792,28.4035,37.5407,25.2207,34.5072,29.3372,31.8952,30.942,31.3941,31.3234,31.453,31.4895,31.5787,31.6337,31.71,31.7726,31.8421,31.9076,31.9745,32.0403,32.1058,32.1712,32.2361,32.3004,32.3645,32.4284,32.4908,32.5463,32.6645,32.4853,33.3464,31.165,36.801,24.2613,50.7155,-1.45374,98.4848
28.8384,27.3702,25.7124,23.8436,25.7886,37.2982,55.084,62.591,13.6717,-63.4556,-34.7677,164.675,175.456,-102.521,-103.51,-9.75652,407.118,227.523,-1035.47,942.435,-101.195,-37.7377,-295.823,431.916,105.642,-523.843,728.955,-580.834,503.149,-299.762,238.716,-82.0103,83.4342,16.792,29.3258,39.3809,25.69,35.9305,30.2746,33.0358,32.0153,32.4875,32.4148,32.5459,32.5841,32.6747,32.731,32.8089,32.8728,32.9438,33.0107,33.0789,33.1462,33.2131,33.2798,33.3462,33.4119,33.4774,33.5426,33.6065,33.6628,33.7848,33.5988,34.4824,32.257,37.9765,25.3081,51.9627,-0.557547,100
29.4754,26.8192,23.9418,21.2372,25.7032,44.2589,72.8733,78.4577,-0.0634708,-116.793,-50.8026,256.729,217.995,-214.211,-79.9943,-16.371,477.646,365.03,-1460.61,1322.98,-199.518,-90.8236,-255.404,359.676,296.043,-777.513,957.199,-746.929,621.271,-375.747,284.63,-103.468,94.0026,15.1069,30.3491,41.2531,26.1349,37.3775,31.2137,34.1848,33.0957,33.5878,33.5134,33.6458,33.6857,33.7776,33.8352,33.9146,33.9798,34.0522,34.1205,34.1901,34.2588,34.327,34.3951,34.4628,34.5299,34.5967,34.6633,34.7285,34.7856,34.9114,34.7187,35.6242,33.3566,39.1554,26.3649,53.2129,0.350975,101.515
29.9517,25.2205,20.2366,15.9904,24.3169,54.8872,100.227,103.688,-22.4351,-200.039,-72.3058,404.107,266.979,-400.971,-2.05531,-28.5309,531.323,589.212,-2042.18,1830.95,-325.242,-193.573,-138.117,192.345,595.99,-1130.06,1254.81,-956.037,766.512,-468.527,339.833,-129.35,106.409,12.8098,31.5133,43.1445,26.5594,38.8464,32.1551,35.3419,34.1833,34.695,34.619,34.7527,34.7942,34.8874,34.9463,35.0271,35.0936,35.1674,35.2369,35.3079,35.3779,35.4475,35.5169,35.5859,35.6543,35.7225,35.7904,35.8569,35.9148,36.0443,35.8451,36.7716,34.4638,40.3378,27.4313,54.4661,1.2714,103.03
